,0,1,2,3,4,5,6,7,8,9,10,11,12,13
0,0.01,3,5,0.5,5,0.5256363135999547,0.8048472126838133,0.14121377286596992,0.17561890591363807,0.468015332197615,0.1643322154271059,0.049787301087127776,0.08403137880600985,automl\GBM_AutoMl_0
1,0.01,3,5,0.5,6,0.5405313199134052,0.8313561973462851,0.1376512584867669,0.1665616689882234,0.45185402029664323,0.15450308509585245,0.06302190011028833,0.10487676979549031,automl\GBM_AutoMl_1
2,0.01,3,5,0.5,7,0.5734402899549802,0.8663321752872968,0.13111006221088845,0.15896068127136884,0.40215572715572717,0.14637743890257707,0.1022530329289428,0.16428300215162636,automl\GBM_AutoMl_2
3,0.01,3,5,0.5,8,0.6209395725135612,0.8832002773552853,0.12703781886955026,0.14821451183993922,0.24560206961429917,0.14118695268481432,0.14542303450449032,0.21786852354537944,automl\GBM_AutoMl_3
4,0.01,3,5,0.5,9,0.6209395725135612,0.8832002773552853,0.12703781886955026,0.14821451183993922,0.24560206961429917,0.14118695268481432,0.14542303450449032,0.21786852354537944,automl\GBM_AutoMl_4
5,0.01,3,5,0.5,10,0.6209395725135612,0.8832002773552853,0.12703781886955026,0.14821451183993922,0.24560206961429917,0.14118695268481432,0.14542303450449032,0.21786852354537944,automl\GBM_AutoMl_5
6,0.01,3,5,0.5,11,0.6209395725135612,0.8832002773552853,0.12703781886955026,0.14821451183993922,0.24560206961429917,0.14118695268481432,0.14542303450449032,0.21786852354537944,automl\GBM_AutoMl_6
7,0.01,3,5,0.5,12,0.6209395725135612,0.8832002773552853,0.12703781886955026,0.14821451183993922,0.24560206961429917,0.14118695268481432,0.14542303450449032,0.21786852354537944,automl\GBM_AutoMl_7
8,0.01,3,5,0.5,13,0.6209395725135612,0.8832002773552853,0.12703781886955026,0.14821451183993922,0.24560206961429917,0.14118695268481432,0.14542303450449032,0.21786852354537944,automl\GBM_AutoMl_8
9,0.01,3,5,0.5,14,0.6209395725135612,0.8832002773552853,0.12703781886955026,0.14821451183993922,0.24560206961429917,0.14118695268481432,0.14542303450449032,0.21786852354537944,automl\GBM_AutoMl_9
10,0.01,3,5,0.625,5,0.5436053751923514,0.8202647542757926,0.13902428961128682,0.1675968722299607,0.3901645768025078,0.1582277645816838,0.051835512840712146,0.08631772268135904,automl\GBM_AutoMl_10
