,learning_rate,max_depth,min_child_weight,subsample,colsample_bytree,colsample_bylevel,colsample_bynode,评分,AUC,MSE,拟合曲线偏差度,正偏差度,负偏差度,recall,f1,16
4946,0.1,6,0.566666667,0.733333333,0.733333333,0.8,1,0.872964471,0.931442242,0.095866018,0.113927111,0.075759301,0.152094921,0.839924374,0.77020877,automl\Xgboost_AutoMl_4946
4948,0.1,6,0.566666667,0.733333333,0.733333333,1,0.8,0.872964471,0.931442242,0.095866018,0.113927111,0.075759301,0.152094921,0.839924374,0.77020877,automl\Xgboost_AutoMl_4948
3785,0.1,4,0.566666667,0.733333333,0.6,0.8,1,0.858130382,0.926057198,0.099391426,0.124608485,0.096070201,0.15029294,0.747439735,0.730464239,automl\Xgboost_AutoMl_3785
3787,0.1,4,0.566666667,0.733333333,0.6,1,0.8,0.858130382,0.926057198,0.099391426,0.124608485,0.096070201,0.15029294,0.747439735,0.730464239,automl\Xgboost_AutoMl_3787
3937,0.1,4,0.7,0.733333333,0.733333333,0.8,0.8,0.824144552,0.92426004,0.094637397,0.16103832,0.187621322,0.137113618,0.582479912,0.627993885,automl\Xgboost_AutoMl_3937
4802,0.1,6,0.433333333,0.733333333,0.733333333,0.8,1,0.854670574,0.92397909,0.099315224,0.097770359,0.054954182,0.136304917,0.702851741,0.691788788,automl\Xgboost_AutoMl_4802
4804,0.1,6,0.433333333,0.733333333,0.733333333,1,0.8,0.854670574,0.92397909,0.099315224,0.097770359,0.054954182,0.136304917,0.702851741,0.691788788,automl\Xgboost_AutoMl_4804
3793,0.1,4,0.566666667,0.733333333,0.733333333,0.8,0.8,0.826139169,0.923975729,0.094048036,0.177505291,0.229306362,0.130884326,0.619820388,0.652134273,automl\Xgboost_AutoMl_3793
1225,0.01,6,0.3,0.866666667,0.6,0.6,0.8,0.788740354,0.923779261,0.146493913,0.286179752,0.289805416,0.28436692,0.632582322,0.66385582,automl\Xgboost_AutoMl_1225
1369,0.01,6,0.433333333,0.866666667,0.6,0.6,0.8,0.788740354,0.923779261,0.146493913,0.286179752,0.289805416,0.28436692,0.632582322,0.66385582,automl\Xgboost_AutoMl_1369
3792,0.1,4,0.566666667,0.733333333,0.733333333,0.8,0.6,0.841266304,0.923629503,0.09708389,0.149041294,0.163132336,0.136359357,0.667086813,0.687560896,automl\Xgboost_AutoMl_3792
1513,0.01,6,0.566666667,0.866666667,0.6,0.6,0.8,0.766430279,0.923524768,0.145737484,0.287810362,0.276749121,0.293340983,0.513470931,0.575744192,automl\Xgboost_AutoMl_1513
4508,0.1,5,0.7,0.733333333,0.6,1,1,0.859171301,0.92351029,0.104583203,0.112873676,0.087292798,0.135896465,0.757050575,0.730631795,automl\Xgboost_AutoMl_4508
1657,0.01,6,0.7,0.866666667,0.6,0.6,0.8,0.76580491,0.923362885,0.145734714,0.289271533,0.280988359,0.29341312,0.512368048,0.574863002,automl\Xgboost_AutoMl_1657
4214,0.1,5,0.433333333,0.733333333,0.6,0.6,1,0.859817038,0.92330675,0.100068866,0.102483045,0.086777599,0.116617946,0.724909406,0.718513313,automl\Xgboost_AutoMl_4214
4218,0.1,5,0.433333333,0.733333333,0.6,1,0.6,0.859817038,0.92330675,0.100068866,0.102483045,0.086777599,0.116617946,0.724909406,0.718513313,automl\Xgboost_AutoMl_4218
3936,0.1,4,0.7,0.733333333,0.733333333,0.8,0.6,0.83079187,0.922726701,0.098956062,0.15803744,0.152380197,0.163128958,0.62454703,0.657434281,automl\Xgboost_AutoMl_3936
2208,0.055,4,0.7,0.733333333,0.733333333,0.8,0.6,0.832312844,0.922481559,0.099403181,0.180010623,0.230302242,0.139777328,0.664723491,0.686183622,automl\Xgboost_AutoMl_2208
3461,0.1,4,0.3,0.6,0.6,0.8,1,0.821806862,0.922148132,0.097840493,0.165802329,0.175270202,0.157281242,0.582164802,0.628722137,automl\Xgboost_AutoMl_3461
3463,0.1,4,0.3,0.6,0.6,1,0.8,0.821806862,0.922148132,0.097840493,0.165802329,0.175270202,0.157281242,0.582164802,0.628722137,automl\Xgboost_AutoMl_3463
3638,0.1,4,0.433333333,0.733333333,0.6,0.6,1,0.844336712,0.922141643,0.101946352,0.144901043,0.15586281,0.135035453,0.689774697,0.702052598,automl\Xgboost_AutoMl_3638
3642,0.1,4,0.433333333,0.733333333,0.6,1,0.6,0.844336712,0.922141643,0.101946352,0.144901043,0.15586281,0.135035453,0.689774697,0.702052598,automl\Xgboost_AutoMl_3642
3926,0.1,4,0.7,0.733333333,0.6,0.6,1,0.849325233,0.921350942,0.102299254,0.129347999,0.124245126,0.133940585,0.703639515,0.707597243,automl\Xgboost_AutoMl_3926
3930,0.1,4,0.7,0.733333333,0.6,1,0.6,0.849325233,0.921350942,0.102299254,0.129347999,0.124245126,0.133940585,0.703639515,0.707597243,automl\Xgboost_AutoMl_3930
4364,0.1,5,0.566666667,0.733333333,0.6,1,1,0.857698304,0.920824515,0.106935222,0.10194106,0.06226481,0.137649685,0.745233969,0.718844985,automl\Xgboost_AutoMl_4364
2064,0.055,4,0.566666667,0.733333333,0.733333333,0.8,0.6,0.817512153,0.920781498,0.100157233,0.229919489,0.331791062,0.14842223,0.655742871,0.679343834,automl\Xgboost_AutoMl_2064
1980,0.055,4,0.433333333,1,0.6,0.6,0.6,0.794902709,0.920731019,0.09958096,0.160376091,0.131541038,0.183444134,0.446982827,0.518836869,automl\Xgboost_AutoMl_1980
3641,0.1,4,0.433333333,0.733333333,0.6,0.8,1,0.839501225,0.920483608,0.101511246,0.140441188,0.135191758,0.144640733,0.663147944,0.679473727,automl\Xgboost_AutoMl_3641
3643,0.1,4,0.433333333,0.733333333,0.6,1,0.8,0.839501225,0.920483608,0.101511246,0.140441188,0.135191758,0.144640733,0.663147944,0.679473727,automl\Xgboost_AutoMl_3643
3494,0.1,4,0.3,0.733333333,0.6,0.6,1,0.840714713,0.920295545,0.103657496,0.160701846,0.183244764,0.140413219,0.699070427,0.706922648,automl\Xgboost_AutoMl_3494
3498,0.1,4,0.3,0.733333333,0.6,1,0.6,0.840714713,0.920295545,0.103657496,0.160701846,0.183244764,0.140413219,0.699070427,0.706922648,automl\Xgboost_AutoMl_3498
2240,0.055,4,0.7,0.866666667,0.6,1,1,0.803555211,0.920231817,0.101504918,0.186430978,0.231195703,0.150619197,0.515361588,0.581924924,automl\Xgboost_AutoMl_2240
4215,0.1,5,0.433333333,0.733333333,0.6,0.8,0.6,0.851723468,0.920231595,0.101679751,0.124894393,0.112773332,0.135803349,0.734362691,0.713236419,automl\Xgboost_AutoMl_4215
4293,0.1,5,0.433333333,1,0.733333333,0.6,0.6,0.848562336,0.920212535,0.103099122,0.110432312,0.075660357,0.145204268,0.694501339,0.687568242,automl\Xgboost_AutoMl_4293
3497,0.1,4,0.3,0.733333333,0.6,0.8,1,0.83965259,0.920047746,0.102052554,0.140931972,0.1389264,0.142536429,0.666299039,0.681547139,automl\Xgboost_AutoMl_3497
3499,0.1,4,0.3,0.733333333,0.6,1,0.8,0.83965259,0.920047746,0.102052554,0.140931972,0.1389264,0.142536429,0.666299039,0.681547139,automl\Xgboost_AutoMl_3499
2096,0.055,4,0.566666667,0.866666667,0.6,1,1,0.813587894,0.92001848,0.101851821,0.163236188,0.179115175,0.150532998,0.538364582,0.599421103,automl\Xgboost_AutoMl_2096
1836,0.055,4,0.3,1,0.6,0.6,0.6,0.792231939,0.919993809,0.100080698,0.16520293,0.14375685,0.182359793,0.441625965,0.514217575,automl\Xgboost_AutoMl_1836
3648,0.1,4,0.433333333,0.733333333,0.733333333,0.8,0.6,0.814598582,0.919993687,0.10030368,0.200065531,0.263239883,0.143208615,0.598865606,0.638769851,automl\Xgboost_AutoMl_3648
2269,0.055,4,0.7,1,0.6,0.6,0.8,0.818458998,0.919948039,0.097945441,0.200815614,0.29223806,0.136819902,0.621080826,0.652649007,automl\Xgboost_AutoMl_2269
1763,0.055,4,0.3,0.6,1,1,1,0.824859656,0.919944385,0.101357963,0.169272693,0.192333769,0.150823833,0.615093745,0.650124896,automl\Xgboost_AutoMl_1763
1776,0.055,4,0.3,0.733333333,0.733333333,0.8,0.6,0.809335957,0.919929463,0.100929819,0.185478131,0.211360268,0.164772421,0.552544509,0.603822314,automl\Xgboost_AutoMl_1776
1742,0.055,4,0.3,0.6,0.733333333,0.8,1,0.81457655,0.919898581,0.101253941,0.164937139,0.168422593,0.162497322,0.54892075,0.604598698,automl\Xgboost_AutoMl_1742
1744,0.055,4,0.3,0.6,0.733333333,1,0.8,0.81457655,0.919898581,0.101253941,0.164937139,0.168422593,0.162497322,0.54892075,0.604598698,automl\Xgboost_AutoMl_1744
4358,0.1,5,0.566666667,0.733333333,0.6,0.6,1,0.838224782,0.919897108,0.102137648,0.120347384,0.094867748,0.143279056,0.628170789,0.655487053,automl\Xgboost_AutoMl_4358
4362,0.1,5,0.566666667,0.733333333,0.6,1,0.6,0.838224782,0.919897108,0.102137648,0.120347384,0.094867748,0.143279056,0.628170789,0.655487053,automl\Xgboost_AutoMl_4362
3783,0.1,4,0.566666667,0.733333333,0.6,0.8,0.6,0.832100692,0.91984788,0.103185031,0.157145272,0.158376483,0.156037183,0.665038601,0.668885191,automl\Xgboost_AutoMl_3783
3752,0.1,4,0.566666667,0.6,0.6,1,1,0.82270876,0.919734893,0.100627116,0.184796256,0.210592312,0.161579804,0.632267213,0.656523517,automl\Xgboost_AutoMl_3752
3893,0.1,4,0.7,0.6,0.6,0.8,1,0.82739832,0.919652243,0.101001255,0.15628317,0.162657474,0.150546296,0.61194265,0.647225462,automl\Xgboost_AutoMl_3893
3895,0.1,4,0.7,0.6,0.6,1,0.8,0.82739832,0.919652243,0.101001255,0.15628317,0.162657474,0.150546296,0.61194265,0.647225462,automl\Xgboost_AutoMl_3895
5090,0.1,6,0.7,0.733333333,0.733333333,0.8,1,0.859721897,0.919641762,0.104722172,0.122604379,0.08816358,0.157045179,0.815030723,0.746572377,automl\Xgboost_AutoMl_5090
5092,0.1,6,0.7,0.733333333,0.733333333,1,0.8,0.859721897,0.919641762,0.104722172,0.122604379,0.08816358,0.157045179,0.815030723,0.746572377,automl\Xgboost_AutoMl_5092
4503,0.1,5,0.7,0.733333333,0.6,0.8,0.6,0.842923602,0.91963842,0.10208614,0.129590454,0.108878931,0.148230825,0.688041594,0.683732582,automl\Xgboost_AutoMl_4503
3782,0.1,4,0.566666667,0.733333333,0.6,0.6,1,0.841411163,0.919603205,0.103680092,0.148141981,0.154738947,0.142204712,0.689617142,0.69786352,automl\Xgboost_AutoMl_3782
3786,0.1,4,0.566666667,0.733333333,0.6,1,0.6,0.841411163,0.919603205,0.103680092,0.148141981,0.154738947,0.142204712,0.689617142,0.69786352,automl\Xgboost_AutoMl_3786
3505,0.1,4,0.3,0.733333333,0.733333333,0.8,0.8,0.809701076,0.919586327,0.098682086,0.18472903,0.214854959,0.157615693,0.552544509,0.602629092,automl\Xgboost_AutoMl_3505
2204,0.055,4,0.7,0.733333333,0.6,1,1,0.809957228,0.919333625,0.103237828,0.157372056,0.162189947,0.153517744,0.513628486,0.581105169,automl\Xgboost_AutoMl_2204
3639,0.1,4,0.433333333,0.733333333,0.6,0.8,0.6,0.831991917,0.91933007,0.103875987,0.15626212,0.156777255,0.155798498,0.666141484,0.668775704,automl\Xgboost_AutoMl_3639
2125,0.055,4,0.566666667,1,0.6,0.6,0.8,0.811086175,0.919323491,0.098365397,0.186015102,0.248182126,0.142498185,0.561682685,0.609401709,automl\Xgboost_AutoMl_2125
2270,0.055,4,0.7,1,0.6,0.6,1,0.803479187,0.919249236,0.101746397,0.158815808,0.136734833,0.176480588,0.49220104,0.555229717,automl\Xgboost_AutoMl_2270
2274,0.055,4,0.7,1,0.6,1,0.6,0.803479187,0.919249236,0.101746397,0.158815808,0.136734833,0.176480588,0.49220104,0.555229717,automl\Xgboost_AutoMl_2274
1920,0.055,4,0.433333333,0.733333333,0.733333333,0.8,0.6,0.808735075,0.9191551,0.101633757,0.185930121,0.21096899,0.165899026,0.553489838,0.603349077,automl\Xgboost_AutoMl_1920
4359,0.1,5,0.566666667,0.733333333,0.6,0.8,0.6,0.830813072,0.919092284,0.101860437,0.174374173,0.194205099,0.154543247,0.68457539,0.680394613,automl\Xgboost_AutoMl_4359
1837,0.055,4,0.3,1,0.6,0.6,0.8,0.807424683,0.91906833,0.098818033,0.179593849,0.224154622,0.148401307,0.534425713,0.589042285,automl\Xgboost_AutoMl_1837
3748,0.1,4,0.566666667,0.6,0.6,0.8,0.8,0.83959019,0.919054407,0.101608832,0.136327526,0.128226983,0.143618014,0.662517725,0.677242712,automl\Xgboost_AutoMl_3748
2051,0.055,4,0.566666667,0.6,1,1,1,0.83793706,0.918991329,0.101707466,0.173195946,0.222513522,0.133741884,0.69717977,0.707660323,automl\Xgboost_AutoMl_2051
3504,0.1,4,0.3,0.733333333,0.733333333,0.8,0.6,0.813531717,0.918849507,0.101040496,0.177956947,0.202302,0.156046399,0.570190641,0.614274803,automl\Xgboost_AutoMl_3504
4220,0.1,5,0.433333333,0.733333333,0.6,1,1,0.849432283,0.918820625,0.105602285,0.094737483,0.057757313,0.128019635,0.674806995,0.679248275,automl\Xgboost_AutoMl_4220
3649,0.1,4,0.433333333,0.733333333,0.733333333,0.8,0.8,0.805680748,0.918675358,0.099249182,0.21023676,0.268280864,0.157997066,0.566409327,0.613533578,automl\Xgboost_AutoMl_3649
4945,0.1,6,0.566666667,0.733333333,0.733333333,0.8,0.8,0.852623922,0.918672152,0.105125942,0.114707912,0.068302603,0.15647269,0.725224516,0.71165739,automl\Xgboost_AutoMl_4945
2195,0.055,4,0.7,0.6,1,1,1,0.825512307,0.91837663,0.102512794,0.156210381,0.167789993,0.146946691,0.603277139,0.642395772,automl\Xgboost_AutoMl_2195
4792,0.1,6,0.433333333,0.733333333,0.6,0.8,0.8,0.851836997,0.918300362,0.104488671,0.10350207,0.068419296,0.135076567,0.702694186,0.697038368,automl\Xgboost_AutoMl_4792
3929,0.1,4,0.7,0.733333333,0.6,0.8,1,0.851875477,0.918248788,0.104276176,0.13154017,0.133869392,0.129443869,0.740034662,0.725069466,automl\Xgboost_AutoMl_3929
3931,0.1,4,0.7,0.733333333,0.6,1,0.8,0.851875477,0.918248788,0.104276176,0.13154017,0.133869392,0.129443869,0.740034662,0.725069466,automl\Xgboost_AutoMl_3931
1981,0.055,4,0.433333333,1,0.6,0.6,0.8,0.804821427,0.918144842,0.099450948,0.181461258,0.235111855,0.14390584,0.525287537,0.582053073,automl\Xgboost_AutoMl_1981
2151,0.055,4,0.566666667,1,1,0.6,0.6,0.792192852,0.918101067,0.102354959,0.170771175,0.178646323,0.164471056,0.451709469,0.523796474,automl\Xgboost_AutoMl_2151
4072,0.1,5,0.3,0.733333333,0.6,0.8,0.8,0.854650531,0.918007443,0.10317939,0.111806622,0.100971545,0.121558192,0.727587837,0.715580693,automl\Xgboost_AutoMl_4072
4511,0.1,5,0.7,0.733333333,0.733333333,0.6,1,0.834036205,0.917888826,0.103848536,0.159106441,0.156379901,0.161560326,0.678903419,0.681210971,automl\Xgboost_AutoMl_4511
4515,0.1,5,0.7,0.733333333,0.733333333,1,0.6,0.834036205,0.917888826,0.103848536,0.159106441,0.156379901,0.161560326,0.678903419,0.681210971,automl\Xgboost_AutoMl_4515
2024,0.055,4,0.566666667,0.6,0.6,1,1,0.826996546,0.917876239,0.103675009,0.149132345,0.160949744,0.139678425,0.601386482,0.642917298,automl\Xgboost_AutoMl_2024
1907,0.055,4,0.433333333,0.6,1,1,1,0.820867958,0.917817283,0.102504532,0.178409873,0.208939154,0.153986448,0.611627541,0.646568954,automl\Xgboost_AutoMl_1907
3605,0.1,4,0.433333333,0.6,0.6,0.8,1,0.82193458,0.917810795,0.101482605,0.188257554,0.24754339,0.134900302,0.628643454,0.659667686,automl\Xgboost_AutoMl_3605
3607,0.1,4,0.433333333,0.6,0.6,1,0.8,0.82193458,0.917810795,0.101482605,0.188257554,0.24754339,0.134900302,0.628643454,0.659667686,automl\Xgboost_AutoMl_3607
3896,0.1,4,0.7,0.6,0.6,1,1,0.828389737,0.917626639,0.102617461,0.161308062,0.167938327,0.15600385,0.636206082,0.659857832,automl\Xgboost_AutoMl_3896
2168,0.055,4,0.7,0.6,0.6,1,1,0.829495275,0.917520057,0.105029806,0.149942039,0.155875597,0.145195193,0.622026154,0.655432888,automl\Xgboost_AutoMl_2168
4071,0.1,5,0.3,0.733333333,0.6,0.8,0.6,0.837288855,0.917458239,0.103725561,0.167422031,0.197472795,0.137371267,0.716243895,0.702844774,automl\Xgboost_AutoMl_4071
1741,0.055,4,0.3,0.6,0.733333333,0.8,0.8,0.790979096,0.917431901,0.101179882,0.17231743,0.157340312,0.184299124,0.449976367,0.519981793,automl\Xgboost_AutoMl_1741
1886,0.055,4,0.433333333,0.6,0.733333333,0.8,1,0.813058008,0.917383653,0.102693965,0.16033481,0.168149173,0.154864756,0.541358122,0.597877153,automl\Xgboost_AutoMl_1886
1888,0.055,4,0.433333333,0.6,0.733333333,1,0.8,0.813058008,0.917383653,0.102693965,0.16033481,0.168149173,0.154864756,0.541358122,0.597877153,automl\Xgboost_AutoMl_1888
4869,0.1,6,0.433333333,1,0.733333333,0.6,0.6,0.843517317,0.917230886,0.105371085,0.145391085,0.131178296,0.158182595,0.72900583,0.707600551,automl\Xgboost_AutoMl_4869
3757,0.1,4,0.566666667,0.6,0.733333333,0.8,0.8,0.811794079,0.917209969,0.099686941,0.164099389,0.177402867,0.152126258,0.546557429,0.593752674,automl\Xgboost_AutoMl_3757
1885,0.055,4,0.433333333,0.6,0.733333333,0.8,0.8,0.793047417,0.917117063,0.10153899,0.163330127,0.138620113,0.183098139,0.449818812,0.519941723,automl\Xgboost_AutoMl_1885
3749,0.1,4,0.566666667,0.6,0.6,0.8,1,0.81733076,0.917091533,0.101991426,0.178257132,0.221404081,0.139424879,0.593666299,0.632480067,automl\Xgboost_AutoMl_3749
3751,0.1,4,0.566666667,0.6,0.6,1,0.8,0.81733076,0.917091533,0.101991426,0.178257132,0.221404081,0.139424879,0.593666299,0.632480067,automl\Xgboost_AutoMl_3751
5089,0.1,6,0.7,0.733333333,0.733333333,0.8,0.8,0.845010203,0.917053438,0.103333166,0.10533687,0.062686196,0.143722477,0.657318418,0.67165741,automl\Xgboost_AutoMl_5089
1739,0.055,4,0.3,0.6,0.733333333,0.6,1,0.805203949,0.916959505,0.103526461,0.169360616,0.159331384,0.177384002,0.515361588,0.576743366,automl\Xgboost_AutoMl_1739
1743,0.055,4,0.3,0.6,0.733333333,1,0.6,0.805203949,0.916959505,0.103526461,0.169360616,0.159331384,0.177384002,0.515361588,0.576743366,automl\Xgboost_AutoMl_1743
2173,0.055,4,0.7,0.6,0.733333333,0.8,0.8,0.784892777,0.916892035,0.100649746,0.18367219,0.187655727,0.180883714,0.436426658,0.507001007,automl\Xgboost_AutoMl_2173
2060,0.055,4,0.566666667,0.733333333,0.6,1,1,0.797260688,0.916814687,0.105068548,0.193619009,0.236922082,0.15897655,0.501024106,0.570915619,automl\Xgboost_AutoMl_2060
2165,0.055,4,0.7,0.6,0.6,0.8,1,0.807183719,0.916763496,0.10341983,0.174830078,0.190645533,0.162177715,0.531589727,0.590221289,automl\Xgboost_AutoMl_2165
2167,0.055,4,0.7,0.6,0.6,1,0.8,0.807183719,0.916763496,0.10341983,0.174830078,0.190645533,0.162177715,0.531589727,0.590221289,automl\Xgboost_AutoMl_2167
3968,0.1,4,0.7,0.866666667,0.6,1,1,0.808083521,0.916762248,0.10355432,0.162009924,0.141092751,0.178743662,0.5174098,0.581136082,automl\Xgboost_AutoMl_3968
1952,0.055,4,0.433333333,0.866666667,0.6,1,1,0.797318175,0.916695165,0.103973878,0.1713888,0.191395123,0.155383741,0.473609579,0.547940211,automl\Xgboost_AutoMl_1952
2295,0.055,4,0.7,1,1,0.6,0.6,0.790807775,0.916658187,0.103449567,0.178681729,0.195462398,0.165257194,0.457066331,0.52870421,automl\Xgboost_AutoMl_2295
4502,0.1,5,0.7,0.733333333,0.6,0.6,1,0.849357123,0.916632289,0.104102712,0.103036488,0.081160141,0.122725199,0.68457539,0.687935402,automl\Xgboost_AutoMl_4502
4506,0.1,5,0.7,0.733333333,0.6,1,0.6,0.849357123,0.916632289,0.104102712,0.103036488,0.081160141,0.122725199,0.68457539,0.687935402,automl\Xgboost_AutoMl_4506
3488,0.1,4,0.3,0.6,1,0.8,1,0.835319393,0.91650244,0.101578898,0.11899815,0.109385136,0.127649864,0.61855995,0.645352182,automl\Xgboost_AutoMl_3488
3490,0.1,4,0.3,0.6,1,1,0.8,0.835319393,0.91650244,0.101578898,0.11899815,0.109385136,0.127649864,0.61855995,0.645352182,automl\Xgboost_AutoMl_3490
1808,0.055,4,0.3,0.866666667,0.6,1,1,0.796988358,0.91647945,0.10421628,0.173043568,0.19714075,0.153765823,0.474554908,0.548733831,automl\Xgboost_AutoMl_1808
2916,0.055,6,0.3,0.733333333,0.6,0.6,0.6,0.796086532,0.916415819,0.10587173,0.205955464,0.26310829,0.165948486,0.531117063,0.579757503,automl\Xgboost_AutoMl_2916
3429,0.055,6,0.7,1,0.733333333,0.6,0.6,0.82488615,0.916290676,0.102298907,0.14515188,0.13235511,0.156668973,0.604222467,0.630704712,automl\Xgboost_AutoMl_3429
2784,0.055,5,0.7,0.733333333,0.733333333,0.8,0.6,0.816329897,0.916250496,0.102973138,0.159016815,0.185276594,0.138008991,0.564991334,0.611059044,automl\Xgboost_AutoMl_2784
2234,0.055,4,0.7,0.866666667,0.6,0.6,1,0.804838057,0.91624995,0.10536453,0.16567834,0.151927175,0.176679273,0.518512683,0.57414515,automl\Xgboost_AutoMl_2234
2238,0.055,4,0.7,0.866666667,0.6,1,0.6,0.804838057,0.91624995,0.10536453,0.16567834,0.151927175,0.176679273,0.518512683,0.57414515,automl\Xgboost_AutoMl_2238
1883,0.055,4,0.433333333,0.6,0.733333333,0.6,1,0.805463167,0.916150377,0.103413427,0.167325825,0.168423587,0.166447616,0.515046479,0.576441545,automl\Xgboost_AutoMl_1883
1887,0.055,4,0.433333333,0.6,0.733333333,1,0.6,0.805463167,0.916150377,0.103413427,0.167325825,0.168423587,0.166447616,0.515046479,0.576441545,automl\Xgboost_AutoMl_1887
3060,0.055,6,0.433333333,0.733333333,0.6,0.6,0.6,0.798384725,0.91613662,0.106579018,0.213346623,0.273572716,0.171188358,0.556483378,0.597327922,automl\Xgboost_AutoMl_3060
3496,0.1,4,0.3,0.733333333,0.6,0.8,0.8,0.824852182,0.916105797,0.103512801,0.163741586,0.178568444,0.150397413,0.629903892,0.650557318,automl\Xgboost_AutoMl_3496
2021,0.055,4,0.566666667,0.6,0.6,0.8,1,0.801061681,0.916033252,0.103751562,0.198144376,0.242458021,0.16269346,0.531117063,0.590109409,automl\Xgboost_AutoMl_2021
2023,0.055,4,0.566666667,0.6,0.6,1,0.8,0.801061681,0.916033252,0.103751562,0.198144376,0.242458021,0.16269346,0.531117063,0.590109409,automl\Xgboost_AutoMl_2023
3495,0.1,4,0.3,0.733333333,0.6,0.8,0.6,0.820843814,0.915891143,0.105178774,0.179538771,0.220132905,0.143004051,0.644083819,0.652201659,automl\Xgboost_AutoMl_3495
5042,0.1,6,0.7,0.6,0.6,0.6,1,0.846909299,0.915890263,0.114331319,0.089988764,0.028987063,0.150990466,0.702536631,0.676067015,automl\Xgboost_AutoMl_5042
5046,0.1,6,0.7,0.6,0.6,1,0.6,0.846909299,0.915890263,0.114331319,0.089988764,0.028987063,0.150990466,0.702536631,0.676067015,automl\Xgboost_AutoMl_5046
3932,0.1,4,0.7,0.733333333,0.6,1,1,0.819065123,0.915808889,0.103526438,0.135228993,0.132931646,0.137296606,0.547660312,0.599207033,automl\Xgboost_AutoMl_3932
2124,0.055,4,0.566666667,1,0.6,0.6,0.6,0.779085388,0.915777748,0.102747279,0.200704424,0.250508601,0.160861083,0.430124468,0.504015508,automl\Xgboost_AutoMl_2124
2244,0.055,4,0.7,0.866666667,0.733333333,0.8,0.6,0.806751591,0.915771144,0.102837593,0.153233187,0.152084313,0.154152285,0.507956515,0.567306,automl\Xgboost_AutoMl_2244
2521,0.055,5,0.433333333,0.866666667,0.6,0.6,0.8,0.811519994,0.915734425,0.103562005,0.195486483,0.252850858,0.15533142,0.592405861,0.629394041,automl\Xgboost_AutoMl_2521
3613,0.1,4,0.433333333,0.6,0.733333333,0.8,0.8,0.817595769,0.915683368,0.100660397,0.161582805,0.181446317,0.143705645,0.580589255,0.61694291,automl\Xgboost_AutoMl_3613
3653,0.1,4,0.433333333,0.733333333,0.733333333,1,1,0.837470713,0.915659143,0.102050775,0.149183557,0.161151646,0.138412276,0.674334331,0.68545804,automl\Xgboost_AutoMl_3653
4648,0.1,6,0.3,0.733333333,0.6,0.8,0.8,0.847262481,0.91561588,0.105983974,0.113740078,0.087179662,0.137644452,0.706317945,0.693158098,automl\Xgboost_AutoMl_4648
4076,0.1,5,0.3,0.733333333,0.6,1,1,0.842587993,0.915595203,0.105733658,0.100277008,0.056145457,0.139995403,0.647077359,0.660767436,automl\Xgboost_AutoMl_4076
649,0.01,5,0.3,0.866666667,0.6,0.6,0.8,0.757868725,0.915578478,0.148346727,0.275996184,0.28168609,0.273151231,0.465889397,0.540239335,automl\Xgboost_AutoMl_649
793,0.01,5,0.433333333,0.866666667,0.6,0.6,0.8,0.757868725,0.915578478,0.148346727,0.275996184,0.28168609,0.273151231,0.465889397,0.540239335,automl\Xgboost_AutoMl_793
2268,0.055,4,0.7,1,0.6,0.6,0.6,0.778802117,0.91552768,0.102952994,0.199999499,0.249926487,0.160057908,0.428548921,0.502633281,automl\Xgboost_AutoMl_2268
2090,0.055,4,0.566666667,0.866666667,0.6,0.6,1,0.799442319,0.915411448,0.105788062,0.172079678,0.168128414,0.17524069,0.500866551,0.560225571,automl\Xgboost_AutoMl_2090
2094,0.055,4,0.566666667,0.866666667,0.6,1,0.6,0.799442319,0.915411448,0.105788062,0.172079678,0.168128414,0.17524069,0.500866551,0.560225571,automl\Xgboost_AutoMl_2094
2377,0.055,5,0.3,0.866666667,0.6,0.6,0.8,0.810682963,0.915400861,0.103830891,0.196364748,0.255388374,0.15504821,0.589412321,0.627526629,automl\Xgboost_AutoMl_2377
3928,0.1,4,0.7,0.733333333,0.6,0.8,0.8,0.829288553,0.915304796,0.105477086,0.155303946,0.159325384,0.151684653,0.655270206,0.662630447,automl\Xgboost_AutoMl_3928
3459,0.1,4,0.3,0.6,0.6,0.8,0.6,0.834621751,0.915303439,0.104995093,0.135221084,0.141571076,0.129506092,0.650543564,0.663399743,automl\Xgboost_AutoMl_3459
3717,0.1,4,0.433333333,1,0.733333333,0.6,0.6,0.830403631,0.915233328,0.101423009,0.14029084,0.153774663,0.128155399,0.623129037,0.648095043,automl\Xgboost_AutoMl_3717
3824,0.1,4,0.566666667,0.866666667,0.6,1,1,0.81698951,0.915227233,0.103418664,0.158158462,0.148991951,0.166408321,0.560107137,0.614307932,automl\Xgboost_AutoMl_3824
4658,0.1,6,0.3,0.733333333,0.733333333,0.8,1,0.854351067,0.915190783,0.106421577,0.099893104,0.061946747,0.134044825,0.752008823,0.708528167,automl\Xgboost_AutoMl_4658
4660,0.1,6,0.3,0.733333333,0.733333333,1,0.8,0.854351067,0.915190783,0.106421577,0.099893104,0.061946747,0.134044825,0.752008823,0.708528167,automl\Xgboost_AutoMl_4660
3204,0.055,6,0.566666667,0.733333333,0.6,0.6,0.6,0.809174588,0.915171298,0.105749918,0.193981885,0.247722172,0.156363684,0.587049,0.621258858,automl\Xgboost_AutoMl_3204
