,learning_rate,max_depth,min_child_weight,subsample,colsample_bytree,colsample_bylevel,colsample_bynode,评分,AUC,MSE,拟合曲线偏差度,正偏差度,负偏差度,recall,f1,16
1458,0.2,4,0.5,0.5,0.5,0.5,0.5,0.883638106,0.943510148,0.082989248,0.130290453,0.10705,0.136421006,0.876229508,0.802418682,automl\Xgboost_AutoMl_1458
1542,0.2,4,0.8,0.5,0.5,0.8,0.5,0.882029469,0.947901847,0.077928373,0.119183713,0.086556505,0.126919754,0.83132969,0.796613867,automl\Xgboost_AutoMl_1542
1539,0.2,4,0.8,0.5,0.5,0.5,0.5,0.882336169,0.940509954,0.08714916,0.13307055,0.100688177,0.141859919,0.879143898,0.79527105,automl\Xgboost_AutoMl_1539
1623,0.2,4,1.1,0.5,0.5,0.8,0.5,0.875709613,0.945081498,0.077770213,0.117839023,0.106406527,0.120527835,0.82140255,0.789789395,automl\Xgboost_AutoMl_1623
1647,0.2,4,1.1,0.8,0.5,0.5,0.5,0.874743188,0.942594189,0.083752775,0.125336373,0.105707448,0.130179558,0.83442623,0.786235304,automl\Xgboost_AutoMl_1647
973,0.1,5,0.5,0.5,0.5,0.5,0.8,0.872972307,0.938057378,0.087679508,0.131171928,0.092352329,0.140913473,0.832331512,0.778648718,automl\Xgboost_AutoMl_973
838,0.1,4,0.8,0.8,0.5,0.5,0.8,0.862448201,0.933959071,0.096637903,0.147189397,0.103702156,0.157531402,0.811566485,0.776693106,automl\Xgboost_AutoMl_838
1620,0.2,4,1.1,0.5,0.5,0.5,0.5,0.868370141,0.935128466,0.090693347,0.134552519,0.121236352,0.138067213,0.846539162,0.775035437,automl\Xgboost_AutoMl_1620
730,0.1,4,0.5,0.5,0.5,0.5,0.8,0.862431738,0.938560422,0.08513136,0.130772936,0.130567695,0.130821408,0.807468124,0.775033874,automl\Xgboost_AutoMl_730
1541,0.2,4,0.8,0.5,0.5,0.5,1,0.873343312,0.936954264,0.089033131,0.130081725,0.083333333,0.141994399,0.832149362,0.773404435,automl\Xgboost_AutoMl_1541
1545,0.2,4,0.8,0.5,0.5,1,0.5,0.873343312,0.936954264,0.089033131,0.130081725,0.083333333,0.141994399,0.832149362,0.773404435,automl\Xgboost_AutoMl_1545
1460,0.2,4,0.5,0.5,0.5,0.5,1,0.878330941,0.936869571,0.093062243,0.139370926,0.055313761,0.161827328,0.848269581,0.772593422,automl\Xgboost_AutoMl_1460
1464,0.2,4,0.5,0.5,0.5,1,0.5,0.878330941,0.936869571,0.093062243,0.139370926,0.055313761,0.161827328,0.848269581,0.772593422,automl\Xgboost_AutoMl_1464
919,0.1,4,1.1,0.8,0.5,0.5,0.8,0.862098847,0.933359102,0.09495565,0.143155326,0.103985266,0.152515964,0.808834244,0.772495977,automl\Xgboost_AutoMl_919
1622,0.2,4,1.1,0.5,0.5,0.5,1,0.875072846,0.935567821,0.089031065,0.125835715,0.069841586,0.139982904,0.827595628,0.77198199,automl\Xgboost_AutoMl_1622
1626,0.2,4,1.1,0.5,0.5,1,0.5,0.875072846,0.935567821,0.089031065,0.125835715,0.069841586,0.139982904,0.827595628,0.77198199,automl\Xgboost_AutoMl_1626
1566,0.2,4,0.8,0.8,0.5,0.5,0.5,0.86757481,0.937727823,0.086964159,0.12791577,0.105852277,0.133330501,0.816939891,0.771513353,automl\Xgboost_AutoMl_1566
757,0.1,4,0.5,0.8,0.5,0.5,0.8,0.858625243,0.93285448,0.095123981,0.143185832,0.10834333,0.151220584,0.794899818,0.770650302,automl\Xgboost_AutoMl_757
1783,0.2,5,0.8,0.5,0.5,0.5,0.8,0.878923321,0.937561256,0.084026597,0.111197457,0.068615935,0.122133488,0.830510018,0.769308643,automl\Xgboost_AutoMl_1783
1054,0.1,5,0.8,0.5,0.5,0.5,0.8,0.864096117,0.935493107,0.088675458,0.13049597,0.115589477,0.134170236,0.815300546,0.768543956,automl\Xgboost_AutoMl_1054
1890,0.2,5,1.1,0.8,0.5,0.5,0.5,0.881228956,0.938261642,0.091791988,0.126005106,0.046429114,0.147356738,0.845081967,0.768256334,automl\Xgboost_AutoMl_1890
2109,0.2,6,1.1,0.5,0.5,0.8,0.5,0.872966705,0.936265187,0.087122687,0.122520953,0.084913283,0.132139545,0.827868852,0.768223114,automl\Xgboost_AutoMl_2109
247,0.075,5,0.5,0.5,0.5,0.8,0.8,0.865908804,0.936000454,0.086529581,0.125614142,0.104831037,0.130672789,0.809380692,0.767046435,automl\Xgboost_AutoMl_247
1485,0.2,4,0.5,0.8,0.5,0.5,0.5,0.875686463,0.939189472,0.086924944,0.121561607,0.077777134,0.13304974,0.834881603,0.76631139,automl\Xgboost_AutoMl_1485
1944,0.2,6,0.5,0.5,0.5,0.5,0.5,0.875011515,0.933214915,0.10014959,0.140682701,0.058348145,0.163474548,0.851912568,0.764122044,automl\Xgboost_AutoMl_1944
811,0.1,4,0.8,0.5,0.5,0.5,0.8,0.853914838,0.937864689,0.084864055,0.130643685,0.14422843,0.127564355,0.781876138,0.76348437,automl\Xgboost_AutoMl_811
409,0.075,5,1.1,0.5,0.5,0.8,0.8,0.863099095,0.936695457,0.084033455,0.120044315,0.118665233,0.120376569,0.801639344,0.763002774,automl\Xgboost_AutoMl_409
972,0.1,5,0.5,0.5,0.5,0.5,0.5,0.859509583,0.93920753,0.087706486,0.134159147,0.120225753,0.137470689,0.796994536,0.762946818,automl\Xgboost_AutoMl_972
733,0.1,4,0.5,0.5,0.5,0.8,0.8,0.863059531,0.936111352,0.084366651,0.118755018,0.116204085,0.119372756,0.800910747,0.760660842,automl\Xgboost_AutoMl_733
2106,0.2,6,1.1,0.5,0.5,0.5,0.5,0.872473075,0.931642848,0.100915711,0.140824797,0.056900045,0.163669417,0.841530055,0.760306097,automl\Xgboost_AutoMl_2106
1684,0.2,4,1.1,1,0.8,0.5,0.8,0.877685496,0.936318914,0.087193856,0.11331123,0.043455038,0.130929068,0.813934426,0.759819759,automl\Xgboost_AutoMl_1684
1057,0.1,5,0.8,0.5,0.5,0.8,0.8,0.861902023,0.939884177,0.080123408,0.113645997,0.116358396,0.113023609,0.781967213,0.759688551,automl\Xgboost_AutoMl_1057
1404,0.1,6,1.1,0.8,0.5,0.5,0.5,0.856329661,0.942098135,0.083140468,0.127467005,0.133055171,0.12619287,0.779872495,0.759669979,automl\Xgboost_AutoMl_1404
1300,0.1,6,0.8,0.5,0.5,0.8,0.8,0.875031207,0.93453981,0.090919625,0.121999936,0.061765383,0.137941642,0.830692168,0.75964021,automl\Xgboost_AutoMl_1300
1515,0.2,4,0.5,1,0.5,0.8,0.5,0.882034829,0.935748364,0.10075345,0.138975948,0.047991377,0.166864905,0.884881603,0.759299781,automl\Xgboost_AutoMl_1515
2160,0.2,6,1.1,1,0.5,0.5,0.5,0.883665138,0.93595632,0.095522995,0.126337465,0.029646209,0.153988066,0.858378871,0.759162304,automl\Xgboost_AutoMl_2160
1569,0.2,4,0.8,0.8,0.5,0.8,0.5,0.872436418,0.93531007,0.088217078,0.115850486,0.061449128,0.129285543,0.80582878,0.758996354,automl\Xgboost_AutoMl_1569
1863,0.2,5,1.1,0.5,0.5,0.5,0.5,0.863245793,0.929174039,0.09599527,0.134810218,0.083527981,0.14746857,0.80564663,0.758987559,automl\Xgboost_AutoMl_1863
1297,0.1,6,0.8,0.5,0.5,0.5,0.8,0.86282369,0.932107093,0.090446348,0.126278861,0.10394524,0.131810032,0.806648452,0.758857045,automl\Xgboost_AutoMl_1297
814,0.1,4,0.8,0.5,0.5,0.8,0.8,0.866890238,0.937401048,0.083866325,0.117414341,0.102586623,0.1211148,0.809107468,0.758700201,automl\Xgboost_AutoMl_814
190,0.075,4,1.1,0.8,0.5,0.5,0.8,0.849966201,0.935106506,0.092787151,0.144141164,0.128909338,0.147547594,0.772222222,0.758306131,automl\Xgboost_AutoMl_190
328,0.075,5,0.8,0.5,0.5,0.8,0.8,0.861950138,0.935281643,0.085823801,0.119597155,0.108118729,0.122325226,0.791894353,0.758064516,automl\Xgboost_AutoMl_328
1206,0.1,5,1.1,1,1,0.5,0.5,0.867454982,0.932295258,0.095273024,0.137590315,0.076056639,0.153619133,0.823315118,0.758039495,automl\Xgboost_AutoMl_1206
892,0.1,4,1.1,0.5,0.5,0.5,0.8,0.845236421,0.933820693,0.087739543,0.13819081,0.17223061,0.130407272,0.778415301,0.757343494,automl\Xgboost_AutoMl_892
2108,0.2,6,1.1,0.5,0.5,0.5,1,0.886193866,0.936180515,0.086053823,0.1020929,0.030546056,0.121801212,0.842440801,0.757234661,automl\Xgboost_AutoMl_2108
2112,0.2,6,1.1,0.5,0.5,1,0.5,0.886193866,0.936180515,0.086053823,0.1020929,0.030546056,0.121801212,0.842440801,0.757234661,automl\Xgboost_AutoMl_2112
894,0.1,4,1.1,0.5,0.5,0.8,0.5,0.85220169,0.935455208,0.089314333,0.13811053,0.13787866,0.13816483,0.785974499,0.757083955,automl\Xgboost_AutoMl_894
1216,0.1,6,0.5,0.5,0.5,0.5,0.8,0.863925701,0.935907048,0.087728537,0.122508911,0.099301356,0.128184198,0.800273224,0.75691274,automl\Xgboost_AutoMl_1216
1135,0.1,5,1.1,0.5,0.5,0.5,0.8,0.856421629,0.931468905,0.090115667,0.127853955,0.127826069,0.127860704,0.796357013,0.756499546,automl\Xgboost_AutoMl_1135
1223,0.1,6,0.5,0.5,0.5,1,1,0.869044891,0.931707258,0.091220093,0.122390097,0.069018833,0.135832948,0.809289617,0.755901493,automl\Xgboost_AutoMl_1223
1162,0.1,5,1.1,0.8,0.5,0.5,0.8,0.86276903,0.929863811,0.094930179,0.133023988,0.083158385,0.145341376,0.802276867,0.755586053,automl\Xgboost_AutoMl_1162
946,0.1,4,1.1,1,0.5,0.5,0.8,0.861100487,0.927261177,0.099406646,0.138352172,0.085549503,0.151589421,0.8071949,0.755455165,automl\Xgboost_AutoMl_946
1865,0.2,5,1.1,0.5,0.5,0.5,1,0.87534736,0.929588088,0.091833049,0.119145981,0.059761477,0.135384804,0.837795993,0.755440585,automl\Xgboost_AutoMl_1865
1869,0.2,5,1.1,0.5,0.5,1,0.5,0.87534736,0.929588088,0.091833049,0.119145981,0.059761477,0.135384804,0.837795993,0.755440585,automl\Xgboost_AutoMl_1869
251,0.075,5,0.5,0.5,0.5,1,1,0.858045528,0.93205685,0.089685562,0.126266016,0.109723741,0.130169574,0.786612022,0.755279612,automl\Xgboost_AutoMl_251
976,0.1,5,0.5,0.5,0.5,0.8,0.8,0.864454156,0.937306203,0.082542804,0.113389101,0.092860473,0.118186095,0.783151184,0.755059929,automl\Xgboost_AutoMl_976
28,0.075,4,0.5,0.8,0.5,0.5,0.8,0.849112525,0.934751533,0.093503887,0.146145756,0.119311324,0.15207296,0.7643898,0.754494786,automl\Xgboost_AutoMl_28
598,0.075,6,0.8,0.8,0.5,0.8,0.8,0.870116012,0.928551773,0.093253331,0.121181882,0.054241286,0.138003777,0.806648452,0.754172343,automl\Xgboost_AutoMl_598
109,0.075,4,0.8,0.8,0.5,0.5,0.8,0.847242493,0.934333745,0.093923671,0.149247776,0.125834147,0.154419952,0.764025501,0.754101308,automl\Xgboost_AutoMl_109
1304,0.1,6,0.8,0.5,0.5,1,1,0.866169133,0.929856894,0.0928514,0.126471533,0.075954426,0.139248929,0.80856102,0.753874241,automl\Xgboost_AutoMl_1304
1702,0.2,5,0.5,0.5,0.5,0.5,0.8,0.885240371,0.938606781,0.085524962,0.106742719,0.037986494,0.126262626,0.849453552,0.75363607,automl\Xgboost_AutoMl_1702
784,0.1,4,0.5,1,0.5,0.5,0.8,0.860523366,0.926523639,0.099385094,0.137828747,0.084764499,0.151131572,0.805100182,0.753494715,automl\Xgboost_AutoMl_784
29,0.075,4,0.5,0.8,0.5,0.5,1,0.852764274,0.938206408,0.083487223,0.131976333,0.128955074,0.132656222,0.769307832,0.753490032,automl\Xgboost_AutoMl_29
33,0.075,4,0.5,0.8,0.5,1,0.5,0.852764274,0.938206408,0.083487223,0.131976333,0.128955074,0.132656222,0.769307832,0.753490032,automl\Xgboost_AutoMl_33
1809,0.2,5,0.8,0.8,0.5,0.5,0.5,0.871870735,0.936521638,0.092497359,0.125847757,0.062498076,0.142548896,0.822313297,0.753232669,automl\Xgboost_AutoMl_1809
656,0.075,6,1.1,0.5,0.5,1,1,0.860932606,0.92875153,0.093257881,0.12885023,0.086247326,0.1391797,0.792714026,0.752485519,automl\Xgboost_AutoMl_656
1891,0.2,5,1.1,0.8,0.5,0.5,0.8,0.876319878,0.932909758,0.09243194,0.120208889,0.056088941,0.138091376,0.84143898,0.752300301,automl\Xgboost_AutoMl_1891
1138,0.1,5,1.1,0.5,0.5,0.8,0.8,0.864113579,0.935680866,0.085341556,0.11644777,0.095751781,0.121494977,0.79435337,0.752188349,automl\Xgboost_AutoMl_1138
1081,0.1,5,0.8,0.8,0.5,0.5,0.8,0.860346269,0.931210551,0.094484921,0.134778106,0.082179487,0.1474478,0.790163934,0.752145644,automl\Xgboost_AutoMl_1081
568,0.075,6,0.8,0.5,0.5,0.5,0.8,0.847359726,0.934468398,0.086672467,0.131191998,0.162441425,0.123935602,0.777959927,0.75203592,automl\Xgboost_AutoMl_568
487,0.075,6,0.5,0.5,0.5,0.5,0.8,0.85007321,0.9341649,0.08852113,0.13381876,0.143659175,0.131509931,0.780783242,0.751490182,automl\Xgboost_AutoMl_487
298,0.075,5,0.5,1,0.5,0.5,0.8,0.856976784,0.927226699,0.0969386,0.134673742,0.091543107,0.144972353,0.786429872,0.751359582,automl\Xgboost_AutoMl_298
1692,0.2,4,1.1,1,1,0.5,0.5,0.866338972,0.935029726,0.08790188,0.117358145,0.06572113,0.12955204,0.782695811,0.751289448,automl\Xgboost_AutoMl_1692
1677,0.2,4,1.1,1,0.5,0.8,0.5,0.882596224,0.936063186,0.10023517,0.134136669,0.050369881,0.161038989,0.893260474,0.750995406,automl\Xgboost_AutoMl_1677
1728,0.2,5,0.5,0.8,0.5,0.5,0.5,0.871288063,0.934315844,0.096040345,0.131393501,0.051625518,0.152521324,0.821493625,0.75097827,automl\Xgboost_AutoMl_1728
622,0.075,6,0.8,1,0.5,0.5,0.8,0.862111113,0.922041066,0.104524397,0.141376321,0.063986923,0.161187182,0.809562842,0.75095041,automl\Xgboost_AutoMl_622
2052,0.2,6,0.8,0.8,0.5,0.5,0.5,0.873609111,0.933609084,0.094592835,0.123037956,0.041985368,0.14424643,0.816939891,0.750721848,automl\Xgboost_AutoMl_2052
758,0.1,4,0.5,0.8,0.5,0.5,1,0.853690523,0.93519116,0.084456223,0.120067596,0.120550641,0.119960472,0.761566485,0.750459951,automl\Xgboost_AutoMl_758
762,0.1,4,0.5,0.8,0.5,1,0.5,0.853690523,0.93519116,0.084456223,0.120067596,0.120550641,0.119960472,0.761566485,0.750459951,automl\Xgboost_AutoMl_762
1136,0.1,5,1.1,0.5,0.5,0.5,1,0.855466649,0.929629808,0.091033046,0.128643107,0.11227781,0.132541899,0.784699454,0.750424596,automl\Xgboost_AutoMl_1136
1140,0.1,5,1.1,0.5,0.5,1,0.5,0.855466649,0.929629808,0.091033046,0.128643107,0.11227781,0.132541899,0.784699454,0.750424596,automl\Xgboost_AutoMl_1140
1137,0.1,5,1.1,0.5,0.5,0.8,0.5,0.845629544,0.932206439,0.091852773,0.142501846,0.137138575,0.143696258,0.762750455,0.750313564,automl\Xgboost_AutoMl_1137
271,0.075,5,0.5,0.8,0.5,0.5,0.8,0.853828584,0.931714634,0.093664729,0.140259626,0.103784802,0.148800654,0.778779599,0.750186428,automl\Xgboost_AutoMl_271
164,0.075,4,1.1,0.5,0.5,0.5,1,0.852030215,0.936130493,0.086613771,0.133147619,0.123400104,0.135362562,0.769034608,0.750177683,automl\Xgboost_AutoMl_164
168,0.075,4,1.1,0.5,0.5,1,0.5,0.852030215,0.936130493,0.086613771,0.133147619,0.123400104,0.135362562,0.769034608,0.750177683,automl\Xgboost_AutoMl_168
514,0.075,6,0.5,0.8,0.5,0.5,0.8,0.856915026,0.925857753,0.101542778,0.146715745,0.0871691,0.16161675,0.800910747,0.750149279,automl\Xgboost_AutoMl_514
1459,0.2,4,0.5,0.5,0.5,0.5,0.8,0.874683449,0.932776807,0.090336434,0.111870203,0.043566291,0.129525157,0.81147541,0.749621403,automl\Xgboost_AutoMl_1459
1379,0.1,6,1.1,0.5,0.5,0.5,1,0.859855186,0.932708006,0.087859172,0.124354549,0.096360917,0.131060184,0.785519126,0.749478624,automl\Xgboost_AutoMl_1379
1383,0.1,6,1.1,0.5,0.5,1,0.5,0.859855186,0.932708006,0.087859172,0.124354549,0.096360917,0.131060184,0.785519126,0.749478624,automl\Xgboost_AutoMl_1383
110,0.075,4,0.8,0.8,0.5,0.5,1,0.851317399,0.936233873,0.085295801,0.129619312,0.12558318,0.13052389,0.763296903,0.748871912,automl\Xgboost_AutoMl_110
114,0.075,4,0.8,0.8,0.5,1,0.5,0.851317399,0.936233873,0.085295801,0.129619312,0.12558318,0.13052389,0.763296903,0.748871912,automl\Xgboost_AutoMl_114
1440,0.1,6,1.1,1,0.8,0.5,0.5,0.863630653,0.923531909,0.102869118,0.142631097,0.071682232,0.161853382,0.826867031,0.748567424,automl\Xgboost_AutoMl_1440
1683,0.2,4,1.1,1,0.8,0.5,0.5,0.861774005,0.930554788,0.096634639,0.132910793,0.065708147,0.149118175,0.786794171,0.748548653,automl\Xgboost_AutoMl_1683
676,0.075,6,1.1,0.8,0.5,0.5,0.8,0.858358395,0.931552046,0.093866176,0.132452394,0.081586169,0.144395706,0.777959927,0.748543136,automl\Xgboost_AutoMl_676
1002,0.1,5,0.5,0.8,0.5,0.8,0.5,0.849482438,0.929621792,0.094777551,0.140600013,0.122754187,0.144781015,0.77704918,0.748355407,automl\Xgboost_AutoMl_1002
1947,0.2,6,0.5,0.5,0.5,0.8,0.5,0.870092583,0.927174203,0.093415054,0.119506438,0.064075566,0.13434803,0.822222222,0.748156128,automl\Xgboost_AutoMl_1947
352,0.075,5,0.8,0.8,0.5,0.5,0.8,0.850492606,0.931275451,0.093679864,0.140742108,0.114828557,0.146751256,0.773132969,0.747797745,automl\Xgboost_AutoMl_352
1441,0.1,6,1.1,1,0.8,0.5,0.8,0.871441877,0.927064322,0.096046795,0.122793102,0.037363367,0.144909447,0.810018215,0.747771986,automl\Xgboost_AutoMl_1441
1567,0.2,4,0.8,0.8,0.5,0.5,0.8,0.870370676,0.92781154,0.103174106,0.137574259,0.053656803,0.161285291,0.841074681,0.747743006,automl\Xgboost_AutoMl_1567
865,0.1,4,0.8,1,0.5,0.5,0.8,0.858364918,0.924005479,0.101865008,0.138093671,0.086030863,0.151388245,0.804826958,0.747346611,automl\Xgboost_AutoMl_865
541,0.075,6,0.5,1,0.5,0.5,0.8,0.866048128,0.924340383,0.103048021,0.137260364,0.04571473,0.161076602,0.810928962,0.747042537,automl\Xgboost_AutoMl_541
83,0.075,4,0.8,0.5,0.5,0.5,1,0.848456512,0.934719235,0.087806407,0.13528949,0.132167726,0.13599561,0.764298725,0.746984735,automl\Xgboost_AutoMl_83
87,0.075,4,0.8,0.5,0.5,1,0.5,0.848456512,0.934719235,0.087806407,0.13528949,0.132167726,0.13599561,0.764298725,0.746984735,automl\Xgboost_AutoMl_87
839,0.1,4,0.8,0.8,0.5,0.5,1,0.852599274,0.934602193,0.084543013,0.116524839,0.119165699,0.115945753,0.754371585,0.746855417,automl\Xgboost_AutoMl_839
843,0.1,4,0.8,0.8,0.5,1,0.5,0.852599274,0.934602193,0.084543013,0.116524839,0.119165699,0.115945753,0.754371585,0.746855417,automl\Xgboost_AutoMl_843
703,0.075,6,1.1,1,0.5,0.5,0.8,0.862120919,0.922205469,0.103237816,0.136603674,0.060951554,0.155931503,0.804462659,0.746850427,automl\Xgboost_AutoMl_703
1299,0.1,6,0.8,0.5,0.5,0.8,0.5,0.856360742,0.929111973,0.092798812,0.129419415,0.102244302,0.1360076,0.786703097,0.746811914,automl\Xgboost_AutoMl_1299
1243,0.1,6,0.5,0.8,0.5,0.5,0.8,0.857357982,0.931004577,0.092299783,0.134181626,0.086610205,0.145482047,0.779690346,0.746544583,automl\Xgboost_AutoMl_1243
191,0.075,4,1.1,0.8,0.5,0.5,1,0.849893528,0.936798808,0.08478898,0.130509618,0.126564157,0.13138563,0.757923497,0.746501615,automl\Xgboost_AutoMl_191
195,0.075,4,1.1,0.8,0.5,1,0.5,0.849893528,0.936798808,0.08478898,0.130509618,0.126564157,0.13138563,0.757923497,0.746501615,automl\Xgboost_AutoMl_195
407,0.075,5,1.1,0.5,0.5,0.5,1,0.846577094,0.925113068,0.096886683,0.141798593,0.126590196,0.145350161,0.773588342,0.746036626,automl\Xgboost_AutoMl_407
411,0.075,5,1.1,0.5,0.5,1,0.5,0.846577094,0.925113068,0.096886683,0.141798593,0.126590196,0.145350161,0.773588342,0.746036626,automl\Xgboost_AutoMl_411
732,0.1,4,0.5,0.5,0.5,0.8,0.5,0.850389507,0.934168724,0.089770319,0.129978967,0.125434521,0.131021516,0.767577413,0.74577471,automl\Xgboost_AutoMl_732
1431,0.1,6,1.1,1,0.5,0.5,0.5,0.855046941,0.925428485,0.101321834,0.141096946,0.090682002,0.153616812,0.792896175,0.745057766,automl\Xgboost_AutoMl_1431
1729,0.2,5,0.5,0.8,0.5,0.5,0.8,0.871586866,0.926993216,0.096242003,0.121477313,0.040760703,0.142935247,0.816120219,0.744887781,automl\Xgboost_AutoMl_1729
1385,0.1,6,1.1,0.5,0.5,1,1,0.862164441,0.927772711,0.090072648,0.117814136,0.086685393,0.125599133,0.794990893,0.744795222,automl\Xgboost_AutoMl_1385
1408,0.1,6,1.1,0.8,0.5,0.8,0.8,0.87116428,0.929485643,0.092905229,0.116748017,0.041437495,0.136089698,0.803916211,0.744674569,automl\Xgboost_AutoMl_1408
895,0.1,4,1.1,0.5,0.5,0.8,0.8,0.864387993,0.932793325,0.08872599,0.117610224,0.081244503,0.126747865,0.796448087,0.744667263,automl\Xgboost_AutoMl_895
1219,0.1,6,0.5,0.5,0.5,0.8,0.8,0.865205594,0.930880604,0.087887513,0.110366559,0.073108969,0.119481415,0.787249545,0.744466454,automl\Xgboost_AutoMl_1219
2,0.075,4,0.5,0.5,0.5,0.5,1,0.845612741,0.9339815,0.08850637,0.137599146,0.138604611,0.137372615,0.760200364,0.744204708,automl\Xgboost_AutoMl_2
6,0.075,4,0.5,0.5,0.5,1,0.5,0.845612741,0.9339815,0.08850637,0.137599146,0.138604611,0.137372615,0.760200364,0.744204708,automl\Xgboost_AutoMl_6
517,0.075,6,0.5,0.8,0.5,0.8,0.8,0.864552493,0.92739703,0.093009785,0.122148454,0.059509153,0.137635173,0.790437158,0.744148161,automl\Xgboost_AutoMl_517
494,0.075,6,0.5,0.5,0.5,1,1,0.858538242,0.924530299,0.096717455,0.129487653,0.079270129,0.141824336,0.788160291,0.7440141,automl\Xgboost_AutoMl_494
413,0.075,5,1.1,0.5,0.5,1,1,0.854789384,0.931643882,0.09032474,0.124983944,0.097531103,0.131303948,0.766393443,0.743538767,automl\Xgboost_AutoMl_413
804,0.1,4,0.5,1,1,0.8,0.5,0.849076156,0.930220621,0.088380686,0.121894769,0.109031845,0.124631966,0.740892532,0.742651086,automl\Xgboost_AutoMl_804
1682,0.2,4,1.1,1,0.5,1,1,0.864870035,0.922653994,0.095326009,0.12171735,0.053181455,0.138943583,0.794262295,0.742528736,automl\Xgboost_AutoMl_1682
922,0.1,4,1.1,0.8,0.5,0.8,0.8,0.85132713,0.929848703,0.08978261,0.12162262,0.113212548,0.123528775,0.760291439,0.742440413,automl\Xgboost_AutoMl_922
2053,0.2,6,0.8,0.8,0.5,0.5,0.8,0.872662217,0.926803054,0.092607589,0.108900645,0.05801572,0.122963972,0.826684882,0.742009319,automl\Xgboost_AutoMl_2053
193,0.075,4,1.1,0.8,0.5,0.8,0.8,0.846840454,0.93489518,0.085667443,0.121300697,0.131016749,0.119219822,0.742167577,0.741964855,automl\Xgboost_AutoMl_193
1350,0.1,6,0.8,1,0.5,0.5,0.5,0.85314542,0.924996016,0.101037377,0.139003243,0.090614741,0.150771488,0.782604736,0.741927128,automl\Xgboost_AutoMl_1350
521,0.075,6,0.5,0.8,0.5,1,1,0.851204956,0.929050867,0.093821554,0.132144921,0.092266977,0.141063184,0.755009107,0.741403211,automl\Xgboost_AutoMl_521
575,0.075,6,0.8,0.5,0.5,1,1,0.855869939,0.926041283,0.094773906,0.127291192,0.081938604,0.137992142,0.771948998,0.741233056,automl\Xgboost_AutoMl_575
841,0.1,4,0.8,0.8,0.5,0.8,0.8,0.854197925,0.930919853,0.089139234,0.118496516,0.104728228,0.12168156,0.765482696,0.741148979,automl\Xgboost_AutoMl_841
1971,0.2,6,0.5,0.8,0.5,0.5,0.5,0.872211484,0.931558237,0.097104191,0.122434251,0.033238831,0.14628177,0.813661202,0.740826734,automl\Xgboost_AutoMl_1971
1218,0.1,6,0.5,0.5,0.5,0.8,0.5,0.852949836,0.931112219,0.090153765,0.127496709,0.101562767,0.13350174,0.765209472,0.740590569,automl\Xgboost_AutoMl_1218
813,0.1,4,0.8,0.5,0.5,0.8,0.5,0.844849914,0.933592258,0.089974738,0.133113098,0.139445606,0.131681955,0.757468124,0.740572548,automl\Xgboost_AutoMl_813
315,0.075,5,0.5,1,1,0.5,0.5,0.851924458,0.933254307,0.086365328,0.123279599,0.101910786,0.12799802,0.749726776,0.740121376,automl\Xgboost_AutoMl_315
855,0.1,4,0.8,0.8,1,0.5,0.5,0.848565969,0.928255378,0.090212519,0.129609679,0.127182339,0.1301811,0.77003643,0.740108543,automl\Xgboost_AutoMl_855
274,0.075,5,0.5,0.8,0.5,0.8,0.8,0.848693904,0.928406998,0.090180295,0.12477923,0.105839482,0.128893058,0.744535519,0.740019915,automl\Xgboost_AutoMl_274
355,0.075,5,0.8,0.8,0.5,0.8,0.8,0.853666939,0.926754776,0.093082988,0.126584728,0.088751926,0.13531917,0.763661202,0.740005295,automl\Xgboost_AutoMl_355
57,0.075,4,0.5,1,0.5,0.8,0.5,0.850272025,0.929120084,0.094546915,0.132713304,0.110796602,0.137883478,0.770582878,0.739986007,automl\Xgboost_AutoMl_57
1945,0.2,6,0.5,0.5,0.5,0.5,0.8,0.882791913,0.943024421,0.081734661,0.095965126,0.053636783,0.108350974,0.845081967,0.739981658,automl\Xgboost_AutoMl_1945
1688,0.2,4,1.1,1,0.8,0.8,1,0.865512315,0.921289715,0.098093703,0.121450018,0.031785249,0.143479739,0.783515483,0.739597662,automl\Xgboost_AutoMl_1688
1690,0.2,4,1.1,1,0.8,1,0.8,0.865512315,0.921289715,0.098093703,0.121450018,0.031785249,0.143479739,0.783515483,0.739597662,automl\Xgboost_AutoMl_1690
460,0.075,5,1.1,1,0.5,0.5,0.8,0.850585682,0.923101841,0.099980296,0.137174465,0.096034655,0.146996698,0.774043716,0.739557953,automl\Xgboost_AutoMl_460
921,0.1,4,1.1,0.8,0.5,0.8,0.5,0.854731984,0.931638335,0.090412171,0.120513953,0.102079482,0.124868996,0.770400729,0.739358448,automl\Xgboost_AutoMl_921
1667,0.2,4,1.1,0.8,1,0.5,1,0.866582753,0.92798762,0.091209056,0.114810057,0.050842426,0.130814164,0.789162113,0.739208326,automl\Xgboost_AutoMl_1667
1671,0.2,4,1.1,0.8,1,1,0.5,0.866582753,0.92798762,0.091209056,0.114810057,0.050842426,0.130814164,0.789162113,0.739208326,automl\Xgboost_AutoMl_1671
893,0.1,4,1.1,0.5,0.5,0.5,1,0.850624832,0.930282211,0.089538342,0.125946501,0.112921589,0.128953557,0.762750455,0.739122761,automl\Xgboost_AutoMl_893
